gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz
2.153,2.939,-0.206,0.021,-0.015,1.032,10.13,-667.00,-770.00,-922.00
2.221,2.313,-0.214,0.022,-0.016,1.034,10.13,-665.00,-755.00,-915.00
1.969,2.840,-0.183,0.021,-0.016,1.024,9.89,-660.00,-757.00,-937.00
2.420,2.489,0.130,0.026,-0.022,1.022,10.13,-667.00,-767.00,-920.00
2.237,2.679,-0.046,0.018,-0.022,1.025,10.22,-662.00,-765.00,-915.00
2.107,2.389,0.023,0.024,-0.018,1.032,10.04,-662.00,-770.00,-922.00
2.290,2.473,-0.031,0.023,-0.016,1.028,9.89,-655.00,-752.00,-915.00
2.573,2.183,0.076,0.023,-0.020,1.033,9.85,-667.00,-775.00,-922.00
2.107,2.595,-0.229,0.023,-0.021,1.020,10.22,-670.00,-757.00,-920.00
2.290,2.672,-0.008,0.019,-0.022,1.028,10.04,-670.00,-767.00,-917.00
2.237,2.511,-0.046,0.021,-0.021,1.028,10.13,-665.00,-765.00,-912.00
2.221,2.687,0.038,0.027,-0.020,1.016,9.99,-657.00,-760.00,-907.00
2.267,2.023,0.031,0.023,-0.021,1.024,9.89,-670.00,-762.00,-915.00
2.260,2.206,-0.198,0.022,-0.017,1.027,9.89,-665.00,-760.00,-910.00
2.176,2.702,0.008,0.027,-0.020,1.022,10.13,-665.00,-762.00,-922.00
2.389,2.885,0.053,0.033,-0.027,1.022,10.18,-665.00,-750.00,-917.00
2.137,2.267,-0.214,0.017,-0.021,1.029,10.13,-686.00,-767.00,-925.00
2.176,2.023,-0.374,0.024,-0.020,1.025,10.13,-660.00,-767.00,-917.00
2.191,2.489,0.008,0.021,-0.018,1.022,10.13,-665.00,-752.00,-917.00
2.229,2.313,-0.221,0.021,-0.022,1.019,10.32,-665.00,-762.00,-917.00
2.427,2.481,0.084,0.023,-0.021,1.028,9.89,-655.00,-760.00,-917.00
2.229,2.366,0.053,0.024,-0.018,1.023,10.18,-665.00,-765.00,-930.00
2.305,2.229,0.015,0.021,-0.023,1.020,9.89,-672.00,-755.00,-915.00
2.412,2.366,-0.046,0.022,-0.015,1.023,10.04,-665.00,-757.00,-920.00
2.336,2.290,-0.061,0.026,-0.018,1.024,10.04,-665.00,-767.00,-917.00
2.550,2.519,-0.214,0.030,-0.019,1.011,9.99,-662.00,-757.00,-920.00
2.412,2.237,-0.046,0.023,-0.018,1.025,10.13,-657.00,-772.00,-907.00
2.160,2.160,-0.069,0.015,-0.021,1.031,10.13,-672.00,-762.00,-915.00
2.389,2.107,0.053,0.016,-0.020,1.029,9.80,-665.00,-752.00,-932.00
2.122,2.122,-0.122,0.012,-0.023,1.029,10.13,-665.00,-765.00,-917.00
2.313,2.443,-0.168,0.020,-0.022,1.027,10.04,-672.00,-760.00,-927.00
2.191,2.267,0.008,0.019,-0.015,1.031,9.89,-672.00,-765.00,-925.00
2.137,2.206,-0.229,0.023,-0.016,1.028,10.13,-657.00,-762.00,-927.00
2.191,2.519,-0.344,0.020,-0.016,1.024,9.99,-660.00,-757.00,-912.00
2.069,2.374,-0.084,0.016,-0.022,1.033,9.71,-665.00,-757.00,-910.00
2.282,2.290,-0.107,0.025,-0.016,1.031,9.99,-676.00,-767.00,-905.00
2.206,2.359,-0.046,0.021,-0.019,1.031,9.99,-672.00,-757.00,-925.00
2.221,2.588,-0.122,0.021,-0.016,1.027,10.22,-667.00,-767.00,-912.00
2.176,2.221,-0.115,0.021,-0.020,1.033,9.89,-667.00,-755.00,-910.00
2.229,2.664,-0.031,0.020,-0.017,1.028,9.99,-647.00,-762.00,-920.00
2.015,2.511,-0.137,0.022,-0.021,1.031,9.89,-665.00,-775.00,-922.00
2.099,2.687,0.092,0.017,-0.022,1.025,10.13,-662.00,-770.00,-910.00
2.122,2.756,-0.160,0.031,-0.021,1.015,9.89,-665.00,-770.00,-917.00
2.252,2.443,-0.107,0.021,-0.017,1.035,9.99,-665.00,-742.00,-922.00
2.046,2.359,-0.183,0.021,-0.019,1.031,10.22,-660.00,-765.00,-925.00
2.153,2.725,-0.092,0.023,-0.020,1.025,10.18,-667.00,-760.00,-925.00
2.099,2.389,0.008,0.019,-0.019,1.029,9.80,-665.00,-770.00,-935.00
2.290,2.511,-0.214,0.020,-0.018,1.029,9.80,-665.00,-762.00,-915.00
2.084,2.641,-0.046,0.019,-0.022,1.029,10.04,-672.00,-775.00,-917.00
2.275,2.527,-0.053,0.028,-0.022,1.020,10.13,-672.00,-775.00,-907.00
2.198,2.618,-0.176,0.028,-0.021,1.012,10.04,-665.00,-765.00,-915.00
2.290,2.168,-0.168,0.021,-0.023,1.028,9.89,-676.00,-775.00,-917.00
2.023,2.534,0.061,0.030,-0.022,1.024,9.85,-665.00,-770.00,-910.00
2.321,2.679,-0.023,0.027,-0.020,1.018,10.04,-665.00,-747.00,-907.00
2.031,2.450,0.229,0.022,-0.022,1.027,10.13,-665.00,-757.00,-907.00
2.061,2.038,-0.229,0.024,-0.022,1.024,10.13,-665.00,-762.00,-907.00
2.252,2.847,-0.221,0.039,-0.021,1.013,9.89,-665.00,-762.00,-925.00
2.214,1.794,-0.061,0.018,-0.018,1.026,9.89,-652.00,-772.00,-920.00
2.191,2.244,-0.221,0.024,-0.018,1.019,10.13,-652.00,-750.00,-902.00
2.092,2.687,-0.137,0.026,-0.021,1.022,9.99,-662.00,-770.00,-910.00
2.107,2.290,0.099,0.019,-0.017,1.026,9.80,-665.00,-755.00,-910.00
2.153,2.275,-0.176,0.021,-0.022,1.020,10.18,-665.00,-765.00,-917.00
2.412,2.351,0.061,0.022,-0.017,1.020,9.99,-672.00,-765.00,-912.00
2.153,2.504,-0.115,0.024,-0.023,1.014,9.80,-662.00,-770.00,-922.00
2.237,2.458,0.038,0.021,-0.010,1.026,10.13,-665.00,-765.00,-925.00
2.298,2.427,0.061,0.029,-0.017,1.021,9.99,-667.00,-745.00,-907.00
1.969,1.870,-0.183,0.007,-0.020,1.035,10.13,-665.00,-752.00,-917.00
2.015,2.122,0.015,0.023,-0.019,1.025,9.89,-675.00,-760.00,-912.00
2.290,2.611,-0.084,0.022,-0.018,1.021,10.22,-670.00,-770.00,-935.00
2.321,1.817,-0.221,0.020,-0.021,1.023,10.13,-665.00,-755.00,-907.00
2.282,2.321,-0.053,0.021,-0.022,1.025,9.85,-675.00,-765.00,-932.00
2.198,2.496,-0.115,0.017,-0.019,1.026,10.13,-667.00,-775.00,-927.00
1.969,2.420,0.115,0.022,-0.020,1.028,9.89,-665.00,-767.00,-922.00
2.130,2.153,-0.061,0.020,-0.018,1.029,9.71,-670.00,-762.00,-922.00
1.985,1.855,0.000,0.020,-0.018,1.024,9.89,-657.00,-767.00,-917.00
2.359,2.412,0.069,0.019,-0.019,1.028,9.99,-665.00,-765.00,-910.00
2.229,2.130,-0.076,0.024,-0.019,1.029,9.89,-667.00,-765.00,-920.00
2.115,2.504,-0.191,0.019,-0.019,1.032,10.18,-665.00,-765.00,-910.00
2.046,2.344,-0.145,0.020,-0.016,1.030,10.04,-665.00,-760.00,-915.00
1.954,2.504,0.092,0.024,-0.019,1.031,9.89,-675.00,-772.00,-930.00
2.137,2.618,-0.099,0.024,-0.018,1.026,10.04,-675.00,-757.00,-922.00
2.046,2.412,0.038,0.021,-0.021,1.030,9.85,-667.00,-762.00,-927.00
2.038,2.267,-0.267,0.020,-0.016,1.033,9.89,-660.00,-762.00,-925.00
2.214,2.641,-0.435,0.024,-0.018,1.031,9.71,-655.00,-760.00,-925.00
2.176,2.000,0.107,0.016,-0.020,1.040,9.89,-672.00,-775.00,-917.00
2.046,2.534,-0.038,0.028,-0.019,1.031,10.22,-672.00,-762.00,-910.00
2.244,2.885,-0.084,0.015,-0.019,1.036,9.85,-675.00,-765.00,-912.00
2.145,2.443,-0.198,0.018,-0.014,1.031,10.04,-665.00,-760.00,-905.00
2.252,2.443,-0.389,0.024,-0.018,1.021,9.89,-667.00,-762.00,-915.00
2.053,2.359,-0.168,0.017,-0.022,1.025,9.89,-665.00,-772.00,-915.00
2.443,2.427,-0.160,0.019,-0.022,1.023,10.04,-662.00,-770.00,-915.00
2.015,2.252,-0.061,0.026,-0.022,1.023,10.32,-667.00,-765.00,-930.00
2.008,2.374,-0.260,0.020,-0.022,1.030,9.85,-675.00,-786.00,-942.00
2.092,2.282,-0.229,0.017,-0.016,1.035,9.89,-670.00,-757.00,-910.00
2.092,2.481,-0.267,0.022,-0.018,1.031,10.13,-667.00,-755.00,-917.00
2.122,2.366,0.031,0.019,-0.020,1.028,9.85,-665.00,-765.00,-907.00
2.221,2.221,-0.115,0.022,-0.023,1.032,9.89,-665.00,-767.00,-917.00
2.115,2.374,0.191,0.018,-0.019,1.033,9.89,-662.00,-752.00,-907.00
2.305,2.527,-0.252,0.018,-0.016,1.029,9.89,-676.00,-767.00,-930.00
2.137,2.496,-0.160,0.023,-0.018,1.039,10.13,-667.00,-760.00,-915.00
2.008,2.427,-0.176,0.024,-0.020,1.036,9.89,-662.00,-755.00,-925.00
2.168,2.695,-0.168,0.018,-0.019,1.032,9.89,-662.00,-762.00,-917.00
2.137,2.702,0.046,0.021,-0.021,1.030,9.85,-665.00,-755.00,-912.00
2.229,2.252,0.122,0.017,-0.024,1.028,9.99,-657.00,-767.00,-917.00
2.046,2.397,-0.084,0.027,-0.018,1.034,9.89,-657.00,-772.00,-922.00
2.305,2.687,-0.298,0.026,-0.021,1.028,10.04,-675.00,-767.00,-930.00
1.977,2.427,-0.023,0.027,-0.017,1.030,10.04,-665.00,-762.00,-915.00
2.313,2.763,-0.031,0.024,-0.022,1.025,10.04,-670.00,-772.00,-922.00
2.176,2.832,-0.305,0.028,-0.018,1.027,9.89,-657.00,-767.00,-910.00
2.229,2.473,-0.046,0.027,-0.019,1.028,9.89,-660.00,-762.00,-917.00
2.183,1.939,0.069,0.020,-0.017,1.035,9.89,-657.00,-772.00,-910.00
2.160,2.198,-0.107,0.027,-0.021,1.022,9.99,-662.00,-775.00,-907.00
2.229,2.443,-0.061,0.020,-0.017,1.029,9.89,-652.00,-765.00,-917.00
2.305,2.473,-0.282,0.023,-0.015,1.025,9.89,-665.00,-760.00,-922.00
2.145,2.374,-0.366,0.025,-0.016,1.021,9.89,-665.00,-760.00,-920.00
2.198,2.221,-0.237,0.018,-0.023,1.034,9.80,-665.00,-765.00,-917.00
2.458,2.061,0.061,0.017,-0.019,1.024,9.89,-675.00,-757.00,-912.00
2.145,2.313,-0.145,0.016,-0.021,1.025,9.71,-670.00,-760.00,-925.00
2.229,2.756,-0.092,0.028,-0.021,1.020,10.04,-681.00,-765.00,-920.00
2.412,2.023,-0.046,0.015,-0.023,1.026,9.89,-662.00,-762.00,-907.00
2.519,2.122,-0.191,0.024,-0.016,1.024,9.80,-676.00,-750.00,-922.00
2.267,2.611,-0.153,0.024,-0.019,1.028,10.04,-665.00,-772.00,-925.00
2.145,2.092,0.023,0.012,-0.021,1.031,10.04,-667.00,-757.00,-927.00
2.107,2.481,-0.191,0.025,-0.025,1.019,9.99,-675.00,-762.00,-917.00
2.115,2.137,-0.130,0.021,-0.020,1.027,9.89,-670.00,-760.00,-920.00
2.237,2.046,0.061,0.023,-0.019,1.039,9.89,-670.00,-770.00,-912.00
2.084,2.267,-0.214,0.018,-0.016,1.032,9.89,-662.00,-750.00,-902.00
2.008,2.366,0.000,0.020,-0.017,1.028,9.71,-657.00,-770.00,-922.00
2.344,2.252,0.092,0.015,-0.023,1.027,9.85,-665.00,-767.00,-920.00
2.038,2.450,0.084,0.019,-0.018,1.034,9.89,-675.00,-767.00,-920.00
2.168,2.473,-0.076,0.023,-0.020,1.027,9.71,-665.00,-765.00,-912.00
1.992,2.313,0.046,0.015,-0.015,1.034,10.18,-667.00,-757.00,-927.00
2.099,2.015,-0.061,0.015,-0.012,1.034,10.18,-665.00,-762.00,-915.00
1.962,2.656,-0.046,0.022,-0.016,1.028,9.89,-665.00,-762.00,-910.00
2.298,2.366,-0.260,0.023,-0.017,1.029,9.80,-670.00,-770.00,-920.00
2.053,2.527,0.031,0.023,-0.015,1.031,9.89,-650.00,-775.00,-922.00
2.046,2.557,-0.015,0.024,-0.019,1.036,9.89,-652.00,-742.00,-915.00
2.008,2.328,-0.023,0.023,-0.018,1.030,10.13,-662.00,-760.00,-917.00
2.176,2.489,-0.206,0.019,-0.018,1.035,10.22,-650.00,-767.00,-900.00
2.076,2.634,0.160,0.016,-0.015,1.037,9.71,-672.00,-757.00,-910.00
2.145,2.649,-0.282,0.027,-0.021,1.031,9.66,-676.00,-757.00,-917.00
2.229,2.412,-0.122,0.021,-0.019,1.032,9.80,-665.00,-765.00,-910.00
2.145,2.076,-0.183,0.025,-0.020,1.030,9.89,-665.00,-770.00,-905.00
2.313,2.580,-0.160,0.018,-0.018,1.032,9.89,-675.00,-767.00,-927.00
2.168,2.435,-0.115,0.019,-0.013,1.031,9.85,-665.00,-772.00,-922.00
2.443,2.405,0.000,0.030,-0.019,1.021,9.89,-660.00,-760.00,-917.00
2.153,2.626,0.023,0.015,-0.023,1.028,9.89,-665.00,-757.00,-922.00
2.206,2.328,0.023,0.016,-0.020,1.030,9.99,-665.00,-755.00,-912.00
2.328,2.519,-0.168,0.027,-0.022,1.021,9.85,-665.00,-770.00,-920.00
2.092,2.397,-0.015,0.024,-0.025,1.020,9.80,-657.00,-767.00,-922.00
1.954,2.191,0.076,0.024,-0.017,1.022,9.89,-681.00,-760.00,-920.00
1.969,2.305,-0.069,0.020,-0.013,1.031,9.80,-655.00,-770.00,-907.00
2.313,2.672,-0.008,0.022,-0.014,1.031,9.85,-665.00,-762.00,-905.00
2.038,2.756,0.046,0.020,-0.018,1.036,9.99,-662.00,-757.00,-920.00
2.092,2.244,0.000,0.023,-0.019,1.036,9.80,-667.00,-767.00,-917.00
2.160,2.092,-0.069,0.023,-0.019,1.028,9.71,-662.00,-775.00,-922.00
2.000,2.840,-0.206,0.025,-0.021,1.028,9.89,-662.00,-775.00,-907.00
1.901,2.740,-0.282,0.030,-0.025,1.024,9.85,-665.00,-760.00,-915.00
2.237,2.061,0.176,0.015,-0.019,1.036,9.71,-683.00,-776.00,-915.00
2.267,2.458,-0.015,0.024,-0.017,1.035,9.89,-667.00,-765.00,-917.00
2.000,2.740,-0.092,0.021,-0.020,1.037,10.04,-657.00,-770.00,-907.00
2.107,2.511,-0.031,0.023,-0.020,1.029,10.13,-667.00,-752.00,-915.00
2.344,2.458,-0.168,0.022,-0.018,1.022,9.71,-672.00,-767.00,-915.00
2.206,2.481,-0.198,0.020,-0.018,1.023,9.71,-660.00,-765.00,-925.00
2.122,2.382,-0.191,0.025,-0.018,1.025,9.89,-667.00,-772.00,-920.00
2.176,2.550,-0.069,0.021,-0.021,1.021,9.71,-672.00,-767.00,-932.00
2.282,2.534,-0.221,0.025,-0.015,1.022,9.80,-672.00,-767.00,-917.00
2.229,2.000,-0.176,0.023,-0.025,1.022,9.85,-665.00,-772.00,-925.00
2.336,2.107,-0.015,0.022,-0.022,1.027,9.71,-672.00,-765.00,-920.00
2.092,2.122,0.084,0.022,-0.023,1.033,10.04,-660.00,-752.00,-910.00
2.130,2.275,-0.046,0.027,-0.019,1.036,9.89,-665.00,-760.00,-915.00
2.053,2.924,-0.153,0.029,-0.016,1.032,9.85,-676.00,-767.00,-912.00
1.763,2.344,-0.099,0.018,-0.020,1.034,9.89,-672.00,-765.00,-925.00
2.153,2.374,-0.061,0.021,-0.021,1.028,9.80,-662.00,-770.00,-915.00
2.206,2.588,-0.130,0.025,-0.014,1.032,9.99,-657.00,-765.00,-922.00
2.038,2.382,-0.023,0.020,-0.017,1.033,9.71,-672.00,-757.00,-905.00
2.046,2.458,-0.160,0.023,-0.022,1.034,9.85,-667.00,-775.00,-912.00
2.176,2.580,0.023,0.022,-0.019,1.026,9.85,-662.00,-752.00,-902.00
2.366,2.336,-0.351,0.020,-0.018,1.032,9.89,-660.00,-765.00,-917.00
2.534,2.649,-0.252,0.026,-0.016,1.028,9.99,-670.00,-762.00,-917.00
2.053,2.405,-0.298,0.015,-0.017,1.039,9.99,-667.00,-767.00,-927.00
2.420,2.198,0.008,0.018,-0.015,1.034,9.71,-667.00,-772.00,-917.00
2.130,2.267,-0.137,0.011,-0.018,1.044,9.71,-670.00,-762.00,-907.00
2.229,2.252,-0.137,0.017,-0.022,1.033,9.80,-681.00,-765.00,-910.00
2.092,2.573,-0.420,0.021,-0.018,1.026,9.61,-672.00,-765.00,-925.00
2.275,2.695,-0.031,0.017,-0.019,1.036,9.71,-665.00,-762.00,-917.00
2.076,2.649,-0.084,0.016,-0.020,1.034,9.85,-662.00,-757.00,-910.00
2.267,2.351,-0.076,0.025,-0.021,1.021,9.71,-665.00,-772.00,-915.00
2.137,2.489,-0.107,0.026,-0.018,1.028,9.71,-660.00,-770.00,-930.00
2.092,2.313,-0.366,0.021,-0.019,1.033,9.80,-662.00,-757.00,-920.00
2.160,2.527,-0.229,0.025,-0.015,1.030,9.85,-678.00,-767.00,-915.00
1.954,2.504,-0.069,0.022,-0.018,1.026,9.61,-670.00,-760.00,-917.00
2.000,2.282,-0.115,0.021,-0.019,1.031,9.80,-662.00,-767.00,-907.00
2.252,2.542,-0.008,0.027,-0.020,1.026,9.71,-665.00,-767.00,-925.00
2.382,2.435,-0.008,0.025,-0.023,1.013,9.71,-670.00,-750.00,-925.00
2.244,2.542,-0.145,0.023,-0.021,1.017,9.71,-667.00,-765.00,-917.00
2.260,2.221,-0.198,0.023,-0.020,1.031,9.66,-665.00,-770.00,-917.00
2.198,2.809,-0.053,0.019,-0.024,1.027,9.66,-662.00,-762.00,-910.00
2.313,2.496,-0.214,0.022,-0.020,1.027,9.71,-667.00,-752.00,-912.00
2.405,2.359,-0.008,0.026,-0.021,1.020,9.99,-665.00,-765.00,-910.00
2.305,2.588,-0.397,0.026,-0.020,1.025,9.80,-672.00,-752.00,-915.00
2.267,2.481,-0.061,0.028,-0.020,1.018,9.66,-660.00,-752.00,-910.00
2.252,2.023,-0.221,0.012,-0.019,1.024,9.61,-665.00,-767.00,-907.00
2.023,2.603,0.153,0.021,-0.019,1.028,9.85,-672.00,-760.00,-927.00
2.160,1.985,0.008,0.016,-0.023,1.024,9.71,-670.00,-767.00,-915.00
2.344,2.916,0.130,0.030,-0.024,1.018,9.89,-675.00,-760.00,-927.00
2.107,1.908,-0.130,0.017,-0.021,1.027,9.89,-665.00,-762.00,-922.00
2.191,2.366,-0.099,0.017,-0.018,1.015,9.85,-655.00,-767.00,-917.00
2.099,2.733,-0.023,0.025,-0.019,1.019,9.61,-665.00,-765.00,-922.00
2.252,2.237,-0.275,0.025,-0.023,1.021,9.71,-665.00,-770.00,-915.00
2.130,2.153,-0.084,0.026,-0.018,1.018,9.61,-667.00,-767.00,-922.00
2.198,2.115,-0.061,0.018,-0.022,1.023,9.99,-645.00,-767.00,-917.00
2.191,2.466,-0.359,0.022,-0.022,1.027,9.71,-672.00,-765.00,-912.00
2.275,2.344,-0.183,0.027,-0.016,1.029,9.85,-667.00,-762.00,-930.00
2.176,2.565,-0.015,0.027,-0.019,1.021,9.71,-672.00,-762.00,-912.00
2.336,2.420,-0.061,0.024,-0.020,1.023,9.66,-657.00,-765.00,-910.00
2.244,2.763,-0.450,0.028,-0.021,1.021,9.71,-667.00,-765.00,-925.00
2.366,2.565,-0.237,0.021,-0.020,1.021,9.71,-650.00,-750.00,-917.00
2.084,2.229,-0.038,0.015,-0.021,1.024,9.47,-662.00,-757.00,-920.00
2.298,2.137,-0.130,0.010,-0.022,1.028,9.52,-662.00,-757.00,-920.00
2.015,2.763,-0.176,0.023,-0.022,1.025,9.80,-667.00,-765.00,-915.00
2.511,2.504,-0.031,0.025,-0.019,1.023,9.71,-665.00,-765.00,-920.00
2.046,2.710,-0.015,0.028,-0.017,1.021,9.80,-655.00,-760.00,-917.00
2.008,2.748,-0.214,0.031,-0.024,1.017,9.71,-662.00,-767.00,-925.00
2.603,2.061,0.290,0.025,-0.017,1.017,9.71,-665.00,-775.00,-937.00
2.122,2.679,0.008,0.030,-0.021,1.021,9.61,-665.00,-760.00,-922.00
2.084,2.275,-0.008,0.023,-0.018,1.026,9.61,-678.00,-767.00,-915.00
2.198,2.679,-0.244,0.019,-0.019,1.019,9.61,-670.00,-767.00,-915.00
1.931,2.481,-0.237,0.022,-0.023,1.028,9.61,-667.00,-770.00,-912.00
2.137,2.382,0.145,0.025,-0.021,1.023,9.61,-676.00,-767.00,-912.00
2.267,2.443,-0.115,0.023,-0.019,1.030,9.71,-665.00,-776.00,-915.00
2.145,2.076,0.137,0.022,-0.023,1.024,9.80,-665.00,-762.00,-922.00
2.115,2.344,-0.076,0.018,-0.020,1.021,9.85,-675.00,-765.00,-925.00
2.183,2.603,-0.122,0.025,-0.019,1.018,9.80,-665.00,-757.00,-917.00
2.206,2.534,-0.061,0.022,-0.019,1.021,9.89,-670.00,-767.00,-922.00
2.275,2.695,0.046,0.025,-0.024,1.022,9.66,-665.00,-770.00,-920.00
2.321,2.458,0.107,0.015,-0.021,1.029,9.80,-662.00,-755.00,-912.00
2.305,2.336,0.084,0.022,-0.024,1.023,9.47,-670.00,-772.00,-915.00
2.084,2.550,-0.031,0.022,-0.022,1.022,9.71,-667.00,-760.00,-915.00
2.244,2.382,-0.183,0.027,-0.022,1.021,9.71,-660.00,-762.00,-920.00
2.389,2.336,0.015,0.029,-0.019,1.016,9.52,-647.00,-757.00,-927.00
2.176,2.305,0.008,0.023,-0.018,1.024,9.61,-675.00,-765.00,-912.00
2.137,2.260,-0.336,0.019,-0.022,1.024,9.66,-667.00,-776.00,-920.00
2.183,2.550,0.046,0.021,-0.020,1.023,9.89,-655.00,-760.00,-917.00
2.099,2.374,-0.275,0.019,-0.018,1.021,9.66,-665.00,-747.00,-932.00
2.214,2.344,-0.206,0.025,-0.019,1.025,9.85,-665.00,-765.00,-920.00
2.137,1.756,0.046,0.016,-0.015,1.030,9.71,-662.00,-765.00,-925.00
2.153,2.382,-0.237,0.025,-0.020,1.019,9.80,-665.00,-770.00,-910.00
1.962,1.885,0.000,0.014,-0.020,1.027,9.66,-667.00,-770.00,-912.00
2.450,2.733,0.122,0.035,-0.024,1.017,9.66,-670.00,-765.00,-915.00
2.061,1.779,0.023,0.021,-0.022,1.025,9.61,-672.00,-770.00,-917.00
2.221,2.473,-0.153,0.029,-0.020,1.022,9.47,-675.00,-775.00,-925.00
2.191,2.191,0.344,0.016,-0.020,1.026,9.85,-670.00,-762.00,-915.00
2.206,2.718,0.092,0.025,-0.017,1.020,9.89,-665.00,-752.00,-907.00
2.046,2.046,-0.191,0.016,-0.020,1.032,9.71,-665.00,-762.00,-922.00
2.397,2.130,-0.038,0.009,-0.016,1.032,9.89,-667.00,-770.00,-925.00
2.198,2.366,0.115,0.019,-0.016,1.029,9.85,-676.00,-770.00,-922.00
2.420,2.099,-0.214,0.014,-0.022,1.031,9.61,-667.00,-775.00,-910.00
2.191,2.763,0.069,0.025,-0.023,1.014,9.71,-670.00,-770.00,-925.00
2.046,2.160,-0.145,0.017,-0.020,1.032,9.47,-667.00,-755.00,-915.00
2.344,2.557,-0.176,0.022,-0.019,1.032,9.66,-665.00,-755.00,-922.00
2.305,2.405,-0.046,0.019,-0.021,1.029,9.52,-670.00,-765.00,-930.00
2.122,2.847,0.015,0.023,-0.017,1.031,9.71,-667.00,-767.00,-920.00
2.160,2.786,0.076,0.026,-0.015,1.032,9.71,-665.00,-760.00,-925.00
2.282,2.275,-0.084,0.013,-0.015,1.040,9.66,-676.00,-770.00,-920.00
2.176,2.137,-0.015,0.012,-0.022,1.034,9.47,-672.00,-755.00,-915.00
2.252,2.481,-0.038,0.024,-0.021,1.033,9.61,-665.00,-775.00,-915.00
2.183,2.351,-0.115,0.022,-0.012,1.031,9.71,-675.00,-772.00,-920.00
2.122,2.504,-0.061,0.022,-0.019,1.030,9.71,-657.00,-760.00,-912.00
2.023,2.282,0.130,0.017,-0.012,1.039,9.47,-672.00,-765.00,-925.00
2.053,2.466,-0.130,0.021,-0.020,1.029,9.38,-660.00,-770.00,-930.00
2.229,2.725,-0.115,0.024,-0.020,1.034,9.61,-657.00,-755.00,-917.00
1.969,2.305,-0.122,0.022,-0.020,1.032,9.47,-660.00,-775.00,-917.00
1.947,2.489,-0.191,0.018,-0.018,1.029,9.85,-665.00,-767.00,-917.00
2.374,2.672,-0.084,0.024,-0.022,1.024,9.71,-665.00,-755.00,-912.00
2.351,2.870,-0.229,0.028,-0.021,1.019,9.85,-660.00,-762.00,-912.00
2.061,2.824,-0.092,0.031,-0.019,1.016,9.61,-662.00,-757.00,-930.00
2.374,2.099,0.023,0.031,-0.019,1.023,9.61,-655.00,-760.00,-917.00
2.145,2.924,-0.115,0.032,-0.019,1.023,9.71,-665.00,-755.00,-915.00
2.275,2.656,-0.107,0.030,-0.017,1.018,9.47,-670.00,-775.00,-917.00
2.053,2.031,-0.031,0.022,-0.022,1.023,9.66,-665.00,-762.00,-922.00
2.183,2.626,-0.107,0.025,-0.022,1.025,9.47,-676.00,-772.00,-915.00
2.229,2.939,-0.267,0.027,-0.022,1.013,9.66,-657.00,-776.00,-917.00
2.008,2.260,-0.084,0.017,-0.019,1.031,9.85,-665.00,-775.00,-922.00
2.443,2.176,-0.107,0.015,-0.023,1.025,9.52,-660.00,-765.00,-922.00
2.267,2.649,-0.122,0.027,-0.022,1.022,9.52,-665.00,-742.00,-925.00
2.130,2.130,0.046,0.016,-0.014,1.029,9.47,-662.00,-762.00,-915.00
2.153,2.595,-0.260,0.028,-0.021,1.026,9.66,-652.00,-762.00,-922.00
2.038,2.542,0.084,0.022,-0.023,1.027,9.71,-676.00,-762.00,-930.00
2.076,2.397,0.061,0.022,-0.021,1.024,9.85,-662.00,-760.00,-917.00
2.015,2.458,-0.198,0.025,-0.018,1.025,9.66,-667.00,-765.00,-925.00
2.389,2.198,-0.038,0.022,-0.017,1.021,9.66,-670.00,-762.00,-920.00
2.084,2.244,-0.267,0.022,-0.019,1.018,9.80,-667.00,-757.00,-912.00
2.176,2.504,-0.519,0.029,-0.017,1.018,9.71,-665.00,-760.00,-917.00
2.221,2.855,-0.061,0.021,-0.020,1.028,9.52,-665.00,-757.00,-912.00
2.107,2.069,-0.084,0.019,-0.019,1.034,9.89,-667.00,-762.00,-922.00
2.267,2.595,0.008,0.023,-0.023,1.020,9.71,-675.00,-770.00,-935.00
2.130,2.641,-0.069,0.019,-0.022,1.029,9.71,-660.00,-765.00,-915.00
2.115,2.679,-0.168,0.028,-0.019,1.017,9.71,-672.00,-760.00,-907.00
2.198,2.626,-0.229,0.030,-0.019,1.022,9.71,-662.00,-765.00,-920.00
2.298,2.435,-0.351,0.024,-0.021,1.023,9.71,-670.00,-762.00,-925.00
2.351,2.015,-0.252,0.017,-0.017,1.030,9.66,-676.00,-752.00,-907.00
2.282,2.214,-0.015,0.021,-0.021,1.027,9.71,-657.00,-770.00,-927.00
2.198,2.473,-0.008,0.023,-0.020,1.018,9.61,-652.00,-762.00,-905.00
2.023,2.496,-0.183,0.025,-0.019,1.028,9.85,-665.00,-767.00,-920.00
2.366,2.214,0.023,0.021,-0.019,1.026,9.47,-665.00,-762.00,-922.00
2.214,2.275,-0.237,0.020,-0.019,1.025,9.61,-665.00,-752.00,-915.00
2.237,2.603,0.000,0.020,-0.022,1.031,9.33,-670.00,-775.00,-920.00
1.885,2.626,0.046,0.027,-0.016,1.031,9.71,-665.00,-767.00,-917.00
2.244,2.099,-0.099,0.016,-0.022,1.029,9.66,-678.00,-770.00,-910.00
2.137,2.863,-0.282,0.023,-0.019,1.030,9.47,-672.00,-760.00,-925.00
2.282,2.740,0.031,0.027,-0.020,1.019,9.47,-667.00,-752.00,-907.00
